raca,sexo,turno_parto,historico_parto,tipo_parto,peso_mae_kg,peso_nascimento_kg,peso_360_dias_kg
Nelore,M,Tarde,Multípara,Normal,449.4,35.5,281.7
Nelore,M,Noite,Multípara,Distocia,398.6,28.3,272.7
Nelore,M,Noite,Primípara,Distocia,448.6,28.9,255.2
Nelore,M,Tarde,Multípara,Distocia,534.6,25.6,284.8
Nelore,F,Manhã,Primípara,Normal,429.6,32.6,246.3
Nelore,M,Tarde,Multípara,Normal,457.8,32.8,292.3
Nelore,F,Manhã,Primípara,Normal,486.3,27.1,251.2
Nelore,F,Manhã,Multípara,Normal,461.2,26.0,240.1
Nelore,M,Tarde,Primípara,Normal,461.7,26.8,259.3
Nelore,F,Manhã,Multípara,Normal,435.5,31.2,254.8
Nelore,M,Noite,Multípara,Normal,440.7,28.7,265.0
Nelore,M,Tarde,Multípara,Normal,411.6,32.3,266.7
Nelore,F,Tarde,Multípara,Normal,483.8,36.1,288.1
Nelore,F,Manhã,Multípara,Normal,380.3,29.0,243.5
Nelore,M,Manhã,Primípara,Normal,488.8,27.6,282.6
Nelore,F,Manhã,Multípara,Normal,393.9,31.1,239.7
Nelore,F,Noite,Primípara,Normal,488.5,24.8,240.6
Nelore,F,Noite,Primípara,Normal,435.8,33.7,254.0
Nelore,M,Tarde,Multípara,Normal,400.7,36.2,287.2
Nelore,M,Manhã,Primípara,Normal,473.2,30.0,286.2
Nelore,F,Noite,Multípara,Normal,487.2,27.3,248.5
Nelore,F,Manhã,Multípara,Normal,432.5,28.7,234.7
Nelore,F,Manhã,Multípara,Normal,478.8,29.1,261.2
Nelore,F,Tarde,Multípara,Distocia,358.6,31.2,229.6
Nelore,F,Noite,Multípara,Normal,397.2,33.1,232.6
Nelore,M,Manhã,Multípara,Normal,501.7,28.9,254.4
Nelore,F,Manhã,Multípara,Normal,441.1,33.0,259.8
Nelore,M,Noite,Primípara,Normal,375.5,32.4,259.8
Nelore,F,Manhã,Multípara,Normal,422.0,28.5,247.2
Nelore,M,Manhã,Multípara,Distocia,413.1,28.7,247.0
Nelore,F,Tarde,Multípara,Normal,443.4,30.3,251.5
Nelore,M,Noite,Multípara,Distocia,435.2,28.8,255.3
Nelore,F,Tarde,Multípara,Normal,457.2,33.1,279.8
Nelore,M,Noite,Primípara,Normal,447.2,27.1,278.8
Nelore,M,Tarde,Primípara,Normal,504.4,32.1,304.7
Nelore,M,Manhã,Primípara,Normal,467.0,30.3,278.5
Nelore,M,Noite,Primípara,Normal,468.3,28.8,284.7
Nelore,M,Tarde,Primípara,Normal,496.6,30.2,283.6
Nelore,M,Manhã,Multípara,Normal,434.4,35.2,303.4
Nelore,F,Tarde,Multípara,Normal,399.5,26.4,232.6
Nelore,M,Manhã,Multípara,Normal,498.3,30.8,267.4
Nelore,F,Manhã,Primípara,Normal,455.4,26.2,217.4
Nelore,F,Manhã,Multípara,Normal,455.6,29.9,270.6
Nelore,F,Tarde,Multípara,Normal,424.7,27.9,246.8
Nelore,F,Noite,Multípara,Normal,425.3,24.7,239.6
Nelore,F,Tarde,Multípara,Normal,483.9,26.8,265.0
Nelore,M,Noite,Multípara,Normal,489.4,36.9,278.4
Nelore,M,Manhã,Multípara,Normal,481.4,32.7,282.3
Nelore,M,Manhã,Multípara,Normal,481.7,32.6,283.5
Nelore,F,Manhã,Primípara,Distocia,472.8,27.7,246.5
Nelore,M,Manhã,Multípara,Normal,455.3,31.8,272.1
Nelore,M,Manhã,Primípara,Normal,443.0,29.2,257.6
Nelore,M,Tarde,Multípara,Normal,498.4,33.6,276.7
Nelore,M,Noite,Multípara,Normal,435.1,32.3,292.3
Nelore,M,Noite,Primípara,Normal,464.8,27.0,260.8
Nelore,F,Manhã,Primípara,Normal,417.8,29.3,236.7
Nelore,M,Noite,Primípara,Normal,423.6,23.1,261.5
Nelore,F,Manhã,Primípara,Normal,440.6,29.7,239.5
Nelore,F,Manhã,Primípara,Normal,417.8,24.3,210.4
Nelore,F,Noite,Primípara,Normal,481.9,28.2,231.3
Nelore,F,Tarde,Primípara,Normal,396.1,24.9,228.5
Nelore,F,Manhã,Primípara,Normal,454.0,28.5,252.8
Nelore,M,Tarde,Multípara,Normal,455.3,33.7,282.7
Nelore,M,Manhã,Multípara,Normal,377.6,36.5,285.6
Nelore,M,Tarde,Primípara,Normal,432.4,25.9,242.7
Nelore,F,Tarde,Multípara,Distocia,460.2,32.9,230.3
Nelore,M,Noite,Multípara,Normal,467.1,32.4,310.6
Nelore,M,Manhã,Multípara,Normal,441.8,30.6,290.2
Nelore,F,Manhã,Primípara,Normal,477.1,30.8,265.2
Nelore,F,Tarde,Multípara,Normal,445.6,29.3,239.7
Nelore,F,Tarde,Multípara,Normal,450.5,32.2,252.6
Nelore,F,Manhã,Multípara,Normal,460.1,27.0,244.0
Nelore,M,Tarde,Multípara,Normal,487.1,30.1,296.6
Nelore,F,Noite,Multípara,Normal,423.0,32.8,257.9
Nelore,F,Noite,Multípara,Normal,430.5,34.5,264.5
Nelore,M,Noite,Multípara,Normal,423.2,31.9,273.7
Nelore,M,Noite,Multípara,Normal,436.7,23.6,266.6
Nelore,F,Tarde,Multípara,Distocia,507.0,29.4,250.7
Nelore,M,Noite,Multípara,Normal,472.9,32.1,284.2
Nelore,F,Manhã,Primípara,Normal,404.8,27.8,228.8
Nelore,F,Manhã,Multípara,Distocia,426.0,31.0,237.6
Nelore,M,Manhã,Primípara,Normal,464.9,29.1,262.0
Nelore,M,Tarde,Multípara,Normal,413.7,34.5,280.4
Nelore,F,Manhã,Multípara,Normal,421.0,26.5,238.0
Nelore,F,Noite,Primípara,Normal,503.8,32.2,234.7
Nelore,F,Manhã,Multípara,Normal,425.5,34.7,255.2
Nelore,M,Manhã,Primípara,Normal,488.2,27.8,261.0
Nelore,F,Tarde,Multípara,Distocia,500.2,27.3,246.7
Nelore,F,Manhã,Primípara,Normal,420.7,29.7,252.6
Nelore,F,Manhã,Multípara,Normal,414.4,26.4,230.6
Nelore,F,Manhã,Multípara,Normal,439.0,28.5,251.2
Nelore,F,Tarde,Multípara,Normal,406.5,33.3,258.8
Nelore,M,Tarde,Multípara,Normal,454.8,34.2,283.5
Nelore,F,Tarde,Primípara,Distocia,441.8,34.4,268.3
Nelore,F,Tarde,Multípara,Normal,464.4,30.5,244.7
Nelore,F,Tarde,Primípara,Distocia,505.9,26.7,257.7
Nelore,F,Manhã,Primípara,Normal,482.7,28.7,248.8
Nelore,M,Manhã,Primípara,Normal,469.6,30.0,267.9
Nelore,M,Tarde,Multípara,Normal,371.4,31.6,263.0
Nelore,M,Manhã,Multípara,Normal,467.7,31.9,269.3
Nelore,F,Manhã,Primípara,Distocia,518.9,25.7,249.0
Nelore,F,Tarde,Primípara,Normal,329.6,29.3,211.1
Nelore,M,Tarde,Primípara,Normal,477.6,26.3,286.5
Nelore,M,Manhã,Multípara,Normal,443.6,29.8,262.4
Nelore,M,Manhã,Multípara,Normal,416.0,31.6,284.0
Nelore,F,Noite,Primípara,Normal,482.0,21.7,234.4
Nelore,F,Noite,Multípara,Normal,518.4,32.3,269.3
Nelore,M,Tarde,Multípara,Normal,481.0,25.8,262.2
Nelore,M,Tarde,Multípara,Normal,435.2,34.0,287.0
Nelore,M,Tarde,Multípara,Normal,412.3,28.1,266.3
Nelore,F,Noite,Multípara,Normal,455.8,28.8,230.3
Nelore,F,Noite,Multípara,Normal,484.9,31.6,247.6
Nelore,F,Manhã,Multípara,Normal,434.5,36.6,257.7
Nelore,M,Noite,Primípara,Normal,438.4,30.8,266.3
Nelore,M,Manhã,Multípara,Normal,562.9,26.1,297.1
Nelore,F,Manhã,Multípara,Normal,493.1,32.9,263.7
Nelore,M,Tarde,Primípara,Normal,496.0,29.8,272.1
Nelore,F,Tarde,Primípara,Normal,391.6,28.7,232.1
Nelore,M,Noite,Multípara,Normal,421.7,33.7,273.9
Nelore,M,Manhã,Multípara,Normal,453.0,25.3,260.3
Nelore,M,Tarde,Multípara,Normal,410.0,32.0,261.1
Nelore,M,Noite,Multípara,Normal,514.0,30.8,276.8
Nelore,F,Noite,Multípara,Normal,506.4,33.7,276.8
Nelore,M,Manhã,Primípara,Normal,428.7,32.7,280.7
Nelore,F,Manhã,Multípara,Normal,521.4,25.1,246.7
Nelore,F,Tarde,Multípara,Normal,449.8,33.8,259.5
Nelore,F,Manhã,Primípara,Normal,553.6,29.8,264.6
Nelore,M,Noite,Primípara,Normal,455.8,25.9,263.0
Nelore,F,Noite,Primípara,Distocia,473.0,28.7,246.3
Nelore,F,Manhã,Multípara,Normal,506.0,33.1,271.5
Nelore,F,Manhã,Multípara,Normal,501.1,26.4,229.7
Nelore,M,Manhã,Multípara,Normal,470.4,36.1,291.8
Nelore,M,Noite,Multípara,Normal,444.4,27.5,249.7
Nelore,F,Manhã,Primípara,Normal,470.6,26.1,251.0
Nelore,M,Tarde,Multípara,Normal,417.4,29.2,277.2
Nelore,F,Tarde,Multípara,Normal,456.1,34.1,253.9
Nelore,F,Tarde,Multípara,Normal,405.6,28.5,238.3
Nelore,M,Manhã,Multípara,Normal,378.8,28.5,235.3
Nelore,F,Manhã,Primípara,Normal,452.0,29.8,261.6
Nelore,M,Noite,Multípara,Normal,500.5,34.0,301.0
Nelore,M,Noite,Multípara,Normal,487.0,34.0,304.4
Nelore,F,Tarde,Multípara,Distocia,446.7,29.2,255.3
Nelore,M,Manhã,Multípara,Normal,519.9,32.8,277.7
Nelore,M,Manhã,Primípara,Distocia,427.2,28.5,268.6
Nelore,F,Tarde,Multípara,Normal,373.3,35.0,268.8
Nelore,F,Manhã,Multípara,Normal,362.7,33.4,227.6
Nelore,M,Noite,Multípara,Normal,402.8,35.2,279.0
Nelore,M,Tarde,Multípara,Normal,482.7,34.4,286.5
Nelore,F,Manhã,Multípara,Normal,424.6,31.6,260.4
Nelore,M,Noite,Primípara,Normal,468.4,26.8,241.0
Nelore,M,Noite,Multípara,Normal,515.9,33.9,316.4
Nelore,M,Manhã,Multípara,Normal,406.0,32.3,272.9
Nelore,M,Tarde,Multípara,Normal,469.1,35.8,303.3
Nelore,M,Manhã,Primípara,Normal,471.6,32.9,284.8
Nelore,M,Manhã,Primípara,Normal,415.6,32.2,281.1
Nelore,M,Manhã,Primípara,Normal,504.2,25.4,243.9
Nelore,F,Tarde,Multípara,Normal,438.5,29.7,243.0
Nelore,F,Noite,Multípara,Normal,434.6,28.3,253.7
Nelore,F,Tarde,Multípara,Normal,534.5,30.8,268.0
Nelore,F,Manhã,Multípara,Distocia,470.9,28.8,220.4
Nelore,F,Tarde,Multípara,Normal,487.0,29.2,254.2
Nelore,M,Manhã,Multípara,Normal,504.2,33.4,281.7
Nelore,M,Noite,Multípara,Normal,424.0,30.7,262.0
Nelore,M,Tarde,Multípara,Normal,500.0,32.4,270.2
Nelore,M,Manhã,Multípara,Normal,429.9,27.4,273.0
Nelore,F,Manhã,Multípara,Normal,428.2,27.5,253.8
Nelore,M,Tarde,Multípara,Normal,439.1,34.0,308.7
Nelore,M,Manhã,Multípara,Normal,425.1,28.3,249.4
Nelore,F,Tarde,Multípara,Normal,482.9,33.7,273.5
Nelore,M,Manhã,Primípara,Normal,460.7,33.4,295.2
Nelore,M,Manhã,Primípara,Normal,430.4,29.7,264.3
Nelore,F,Tarde,Primípara,Normal,477.0,37.5,261.8
Nelore,M,Noite,Multípara,Normal,439.0,35.7,274.6
Nelore,M,Noite,Primípara,Normal,436.9,27.7,260.8
Nelore,M,Manhã,Primípara,Distocia,451.9,32.7,274.6
Nelore,M,Manhã,Primípara,Normal,468.5,30.7,295.8
Nelore,M,Manhã,Multípara,Normal,465.6,29.7,289.8
Nelore,F,Tarde,Multípara,Normal,435.5,26.8,220.4
Nelore,F,Tarde,Multípara,Normal,483.9,33.0,253.1
Nelore,F,Noite,Primípara,Normal,441.1,26.7,256.0
Nelore,F,Noite,Primípara,Normal,423.8,28.2,232.8
Nelore,F,Manhã,Multípara,Normal,391.3,27.2,233.6
Nelore,F,Tarde,Multípara,Normal,489.3,27.8,229.8
Nelore,M,Noite,Primípara,Normal,450.5,30.1,289.2
Nelore,F,Noite,Primípara,Normal,458.4,29.7,227.5
Nelore,F,Manhã,Multípara,Normal,491.8,22.2,217.1
Nelore,M,Manhã,Multípara,Distocia,430.9,32.1,279.9
Nelore,M,Tarde,Primípara,Normal,395.0,28.3,285.4
Nelore,F,Manhã,Primípara,Normal,452.8,32.7,253.7
Nelore,M,Manhã,Multípara,Normal,462.3,40.8,303.4
Nelore,F,Manhã,Multípara,Normal,439.5,28.9,256.6
Nelore,M,Tarde,Multípara,Normal,508.9,26.8,279.4
Nelore,F,Manhã,Multípara,Normal,350.6,30.4,231.5
Nelore,M,Manhã,Multípara,Distocia,494.8,31.4,269.4
Nelore,M,Manhã,Multípara,Normal,481.6,37.9,280.7
Nelore,F,Noite,Multípara,Normal,468.3,35.0,268.0
Nelore,F,Noite,Multípara,Normal,316.6,32.6,235.4
Nelore,F,Tarde,Primípara,Normal,501.4,26.7,244.3
Nelore,F,Tarde,Multípara,Distocia,408.9,32.0,226.9
Nelore,F,Noite,Multípara,Normal,429.7,30.8,238.1
Nelore,M,Manhã,Primípara,Distocia,443.2,31.2,274.5
Nelore,F,Manhã,Multípara,Normal,466.3,25.3,251.3
Nelore,F,Manhã,Multípara,Normal,475.6,33.2,257.9
Nelore,M,Manhã,Multípara,Normal,485.7,32.3,281.0
Nelore,M,Manhã,Multípara,Normal,482.6,31.7,273.9
Nelore,F,Noite,Multípara,Normal,460.1,28.2,258.3
Nelore,M,Tarde,Primípara,Distocia,466.6,28.1,263.2
Nelore,M,Tarde,Multípara,Normal,406.4,33.0,280.2
Nelore,F,Noite,Multípara,Normal,420.0,24.8,236.7
Nelore,M,Manhã,Primípara,Normal,485.8,32.9,283.9
Nelore,M,Manhã,Primípara,Normal,483.5,27.3,259.4
Nelore,F,Tarde,Multípara,Normal,479.0,23.8,226.9
Nelore,F,Tarde,Primípara,Normal,429.4,34.0,270.4
Nelore,M,Manhã,Multípara,Distocia,486.4,29.4,260.3
Nelore,M,Tarde,Primípara,Normal,403.6,28.3,258.9
Nelore,F,Tarde,Primípara,Normal,493.1,31.9,247.6
Nelore,M,Tarde,Multípara,Normal,439.6,37.6,277.8
Nelore,M,Tarde,Primípara,Normal,517.4,25.9,265.6
Nelore,M,Manhã,Multípara,Normal,389.1,29.1,284.0
Nelore,F,Manhã,Multípara,Normal,520.5,27.4,261.9
Nelore,M,Tarde,Primípara,Normal,435.5,33.3,274.8
Nelore,M,Manhã,Primípara,Normal,434.8,35.4,299.3
Nelore,F,Noite,Multípara,Normal,457.8,26.8,241.2
Nelore,M,Tarde,Primípara,Normal,422.1,34.7,298.9
Nelore,M,Manhã,Multípara,Normal,447.1,29.9,300.8
Nelore,F,Tarde,Multípara,Normal,420.5,31.0,260.4
Nelore,F,Tarde,Primípara,Normal,422.0,24.7,233.6
Nelore,F,Manhã,Multípara,Normal,469.5,29.6,260.4
Nelore,F,Noite,Primípara,Normal,413.9,28.2,240.2
Nelore,M,Noite,Primípara,Normal,419.3,29.6,247.2
Nelore,M,Tarde,Primípara,Normal,395.1,31.7,263.0
Nelore,F,Manhã,Multípara,Normal,429.8,27.0,228.0
Nelore,F,Tarde,Multípara,Normal,502.5,27.3,243.1
Nelore,M,Tarde,Multípara,Normal,416.2,33.3,299.7
Nelore,F,Manhã,Multípara,Normal,420.7,34.0,269.1
Nelore,M,Manhã,Primípara,Distocia,457.8,30.4,272.5
Nelore,F,Noite,Multípara,Normal,435.2,31.5,261.3
Nelore,M,Manhã,Multípara,Normal,539.1,34.3,276.3
Nelore,F,Tarde,Multípara,Distocia,443.5,32.5,254.0
Nelore,F,Tarde,Primípara,Normal,463.4,25.6,252.4
Nelore,M,Tarde,Primípara,Normal,487.8,28.2,249.2
Nelore,F,Manhã,Multípara,Distocia,487.0,27.9,249.6
Nelore,M,Noite,Multípara,Distocia,459.3,37.8,268.8
Nelore,M,Manhã,Multípara,Normal,443.6,33.5,259.2
Nelore,M,Tarde,Multípara,Normal,531.0,33.4,311.5
Nelore,M,Tarde,Multípara,Normal,446.0,33.1,270.1
Nelore,M,Tarde,Multípara,Normal,432.3,28.0,258.9
Nelore,F,Noite,Multípara,Distocia,424.2,35.8,262.5
Nelore,F,Tarde,Multípara,Normal,380.9,31.4,239.6
Nelore,M,Manhã,Multípara,Normal,482.9,34.2,288.2
Nelore,F,Noite,Multípara,Normal,356.1,24.7,220.2
Nelore,M,Tarde,Primípara,Normal,449.8,32.8,286.2
Nelore,F,Manhã,Multípara,Normal,441.8,28.9,243.4
Nelore,F,Manhã,Multípara,Normal,539.6,26.0,254.9
Nelore,F,Noite,Multípara,Normal,376.7,27.1,225.8
Nelore,F,Manhã,Primípara,Normal,414.0,24.7,235.6
Nelore,M,Tarde,Primípara,Normal,444.6,26.7,269.6
Nelore,M,Tarde,Multípara,Normal,442.1,32.2,302.0
Nelore,F,Manhã,Primípara,Normal,428.0,27.3,235.5
Nelore,F,Tarde,Multípara,Normal,446.8,31.0,249.8
Nelore,M,Manhã,Multípara,Normal,399.6,37.0,287.9
Nelore,F,Tarde,Multípara,Distocia,464.3,29.6,252.7
Nelore,M,Tarde,Primípara,Normal,357.1,23.8,232.4
Nelore,M,Tarde,Multípara,Normal,449.0,31.3,279.3
Nelore,M,Tarde,Multípara,Normal,426.0,35.6,255.3
Nelore,F,Noite,Multípara,Distocia,490.7,29.7,242.2
Nelore,M,Tarde,Multípara,Normal,520.2,36.6,314.9
Nelore,F,Manhã,Primípara,Normal,436.8,29.9,238.9
Nelore,M,Manhã,Primípara,Normal,505.6,25.0,272.9
Nelore,F,Tarde,Primípara,Normal,437.4,28.8,238.8
Nelore,F,Noite,Multípara,Distocia,411.4,30.9,226.1
Nelore,F,Noite,Primípara,Normal,519.8,31.7,276.5
Nelore,M,Noite,Multípara,Normal,470.8,37.5,284.2
Nelore,M,Manhã,Multípara,Normal,450.2,34.7,290.4
Nelore,F,Tarde,Primípara,Normal,477.5,29.8,257.4
Nelore,F,Tarde,Primípara,Normal,461.0,30.5,242.7
Nelore,F,Manhã,Multípara,Normal,447.2,29.5,250.2
Nelore,M,Manhã,Multípara,Distocia,396.9,27.6,239.9
Nelore,M,Noite,Primípara,Normal,439.2,30.6,281.2
Nelore,M,Manhã,Primípara,Normal,474.9,31.6,266.9
Nelore,M,Manhã,Multípara,Normal,445.1,28.4,266.2
Nelore,F,Manhã,Primípara,Normal,486.1,32.5,258.6
Nelore,F,Noite,Multípara,Normal,465.3,33.0,273.2
Nelore,M,Tarde,Primípara,Normal,414.9,26.4,262.4
Nelore,M,Tarde,Multípara,Normal,397.2,36.1,293.8
Nelore,F,Noite,Multípara,Normal,443.7,29.1,253.4
Nelore,M,Manhã,Multípara,Normal,429.0,29.7,277.6
Nelore,M,Tarde,Multípara,Normal,463.5,35.2,286.1
Nelore,M,Manhã,Multípara,Normal,421.3,31.8,287.6
Nelore,M,Manhã,Primípara,Normal,425.4,36.2,282.5
Nelore,M,Noite,Primípara,Normal,492.1,27.9,255.4
Nelore,M,Tarde,Multípara,Normal,455.9,26.8,265.3
Nelore,F,Manhã,Multípara,Normal,421.9,29.2,249.1
Nelore,M,Manhã,Multípara,Normal,450.7,34.4,266.7
Nelore,M,Tarde,Multípara,Normal,505.2,29.2,270.7
Nelore,F,Manhã,Multípara,Normal,461.8,26.0,227.0
Nelore,F,Manhã,Multípara,Distocia,473.7,30.7,254.7
Nelore,F,Manhã,Multípara,Normal,419.9,25.6,254.6
Nelore,M,Manhã,Multípara,Distocia,491.1,32.9,275.9
Nelore,F,Noite,Multípara,Normal,542.7,29.0,267.7
Nelore,M,Manhã,Multípara,Normal,418.3,33.5,285.0
Nelore,M,Manhã,Multípara,Normal,402.7,27.8,281.2
Nelore,M,Tarde,Primípara,Normal,457.0,34.4,279.2
Nelore,F,Noite,Multípara,Distocia,485.0,29.5,241.2
Nelore,F,Manhã,Primípara,Normal,446.3,30.8,247.3
Nelore,F,Manhã,Multípara,Normal,407.9,32.9,251.8
Nelore,F,Manhã,Primípara,Normal,445.7,25.0,267.0
Nelore,F,Tarde,Primípara,Normal,473.9,31.1,256.8
Nelore,M,Tarde,Multípara,Normal,433.7,27.7,256.6
Nelore,M,Noite,Multípara,Normal,474.3,27.9,259.5
Nelore,M,Noite,Multípara,Normal,496.6,37.9,316.7
Nelore,M,Tarde,Multípara,Normal,459.6,35.3,279.5
Nelore,F,Tarde,Multípara,Normal,448.9,36.2,273.3
Nelore,F,Tarde,Primípara,Normal,483.2,27.4,240.3
Nelore,M,Manhã,Multípara,Normal,415.8,32.3,260.4
Nelore,F,Noite,Multípara,Normal,411.8,31.6,255.5
Nelore,F,Manhã,Multípara,Normal,439.3,30.0,240.7
Nelore,M,Manhã,Multípara,Normal,430.3,29.8,276.6
Nelore,M,Tarde,Multípara,Normal,417.9,29.3,274.5
Nelore,F,Manhã,Multípara,Normal,523.2,30.6,269.1
Nelore,F,Tarde,Multípara,Normal,536.9,26.8,251.8
Nelore,M,Tarde,Multípara,Normal,435.9,28.7,277.9
Nelore,M,Tarde,Multípara,Normal,453.7,33.2,272.4
Nelore,M,Noite,Multípara,Normal,442.5,31.7,248.7
Nelore,F,Manhã,Primípara,Normal,494.3,31.3,268.4
Nelore,M,Tarde,Multípara,Normal,502.2,30.7,286.6
Nelore,M,Tarde,Multípara,Distocia,378.9,30.3,247.7
Nelore,F,Tarde,Primípara,Normal,469.0,29.8,234.6
Nelore,F,Tarde,Multípara,Normal,397.7,27.6,211.6
Nelore,F,Manhã,Multípara,Normal,520.3,28.0,256.2
Nelore,F,Tarde,Multípara,Normal,467.6,28.1,267.8
Nelore,F,Manhã,Multípara,Normal,417.1,29.4,241.8
Nelore,M,Noite,Multípara,Normal,440.3,37.3,287.5
Nelore,M,Manhã,Primípara,Normal,438.4,26.4,263.9
Nelore,F,Tarde,Multípara,Normal,471.0,33.9,289.0
Nelore,F,Manhã,Multípara,Distocia,491.7,32.2,260.8
Nelore,F,Manhã,Multípara,Normal,404.1,34.7,243.7
Nelore,F,Tarde,Primípara,Normal,523.6,37.9,281.1
Nelore,F,Noite,Primípara,Normal,514.2,32.8,270.6
Nelore,M,Tarde,Multípara,Normal,415.0,34.8,269.0
Nelore,M,Noite,Multípara,Normal,452.9,28.1,279.7
Nelore,M,Tarde,Multípara,Normal,518.4,28.4,271.6
Nelore,M,Tarde,Multípara,Normal,499.3,33.1,272.0
Nelore,F,Manhã,Multípara,Normal,436.5,24.9,236.2
Nelore,M,Noite,Multípara,Normal,482.6,33.8,288.5
Nelore,F,Manhã,Multípara,Distocia,569.9,23.6,242.0
Nelore,F,Noite,Primípara,Normal,454.2,32.0,246.3
Nelore,F,Noite,Multípara,Normal,424.7,29.0,236.3
Nelore,M,Noite,Multípara,Normal,456.9,32.4,295.5
Nelore,F,Tarde,Multípara,Normal,459.9,27.8,251.2
Nelore,M,Tarde,Multípara,Normal,429.0,26.3,251.1
Nelore,M,Tarde,Multípara,Normal,467.7,35.7,268.5
Nelore,F,Manhã,Multípara,Normal,399.8,34.0,241.5
Nelore,F,Tarde,Multípara,Normal,423.4,28.9,245.3
Nelore,F,Manhã,Multípara,Normal,480.3,32.0,251.9
Nelore,M,Tarde,Multípara,Distocia,379.8,30.8,248.0
Nelore,F,Manhã,Multípara,Normal,486.1,30.9,250.5
Nelore,M,Manhã,Multípara,Normal,369.5,34.3,272.7
Nelore,F,Manhã,Multípara,Normal,380.7,31.7,253.2
Nelore,F,Tarde,Multípara,Normal,430.0,34.0,257.1
Nelore,M,Tarde,Primípara,Normal,461.5,32.1,282.6
Nelore,M,Manhã,Multípara,Normal,503.0,32.1,285.5
Nelore,M,Tarde,Multípara,Normal,452.3,29.7,268.6
Nelore,M,Manhã,Multípara,Normal,440.1,30.6,285.7
Nelore,M,Tarde,Primípara,Normal,473.2,32.9,294.7
Nelore,M,Tarde,Multípara,Normal,415.2,27.5,288.1
Nelore,F,Tarde,Primípara,Normal,455.6,31.8,262.7
Nelore,F,Tarde,Multípara,Distocia,402.0,29.2,224.7
Nelore,M,Manhã,Multípara,Normal,453.3,29.5,263.5
Nelore,F,Tarde,Multípara,Normal,444.8,26.7,252.4
Nelore,M,Tarde,Primípara,Normal,417.8,32.5,266.7
Nelore,F,Tarde,Primípara,Distocia,456.6,28.5,246.8
Nelore,F,Tarde,Primípara,Normal,456.3,33.3,250.0
Nelore,M,Manhã,Primípara,Normal,497.0,26.7,278.0
Nelore,M,Tarde,Multípara,Normal,385.8,30.3,253.3
Nelore,M,Tarde,Multípara,Normal,447.0,31.7,288.2
Nelore,F,Manhã,Multípara,Normal,419.6,27.7,225.0
Nelore,M,Manhã,Multípara,Distocia,484.8,32.0,278.5
Nelore,F,Manhã,Primípara,Normal,480.2,29.5,250.8
Nelore,M,Noite,Primípara,Normal,470.3,32.0,284.2
Nelore,F,Tarde,Primípara,Distocia,421.8,33.0,238.6
Nelore,F,Manhã,Multípara,Normal,485.4,26.1,240.5
Nelore,M,Manhã,Multípara,Normal,388.8,33.0,275.2
Nelore,F,Tarde,Primípara,Distocia,380.6,26.6,209.0
Nelore,F,Noite,Primípara,Normal,399.0,29.8,229.7
Nelore,M,Manhã,Multípara,Normal,448.7,33.3,278.7
Nelore,F,Manhã,Multípara,Normal,477.0,27.0,241.9
Nelore,M,Noite,Multípara,Normal,331.0,29.3,243.3
Nelore,M,Manhã,Multípara,Normal,502.9,33.5,302.9
Nelore,M,Manhã,Primípara,Normal,455.2,30.6,273.2
Nelore,M,Noite,Multípara,Normal,387.3,31.3,266.2
Nelore,F,Tarde,Multípara,Normal,454.0,32.0,239.6
Nelore,F,Manhã,Multípara,Normal,493.7,32.2,286.9
Nelore,F,Manhã,Multípara,Normal,474.0,28.4,278.7
Nelore,M,Manhã,Multípara,Normal,494.0,29.4,270.8
Nelore,F,Manhã,Primípara,Distocia,395.4,24.7,233.3
Nelore,F,Noite,Multípara,Normal,433.4,30.1,246.7
Nelore,M,Tarde,Primípara,Normal,413.0,26.2,279.3
Nelore,M,Tarde,Primípara,Normal,518.7,30.8,291.3
Nelore,F,Noite,Multípara,Normal,475.6,33.7,264.2
Nelore,M,Tarde,Primípara,Normal,563.9,29.4,260.7
Nelore,M,Manhã,Multípara,Distocia,431.3,30.4,252.6
Nelore,M,Tarde,Multípara,Normal,421.0,38.0,290.9
Nelore,M,Noite,Primípara,Normal,444.3,35.0,289.1
Nelore,F,Noite,Multípara,Normal,505.1,27.7,238.0
Nelore,M,Manhã,Multípara,Normal,435.4,32.4,270.1
Nelore,M,Tarde,Multípara,Normal,455.0,33.0,289.9
Nelore,M,Tarde,Multípara,Normal,453.9,32.6,265.5
Nelore,M,Noite,Multípara,Normal,451.6,37.4,295.5
Nelore,M,Manhã,Multípara,Normal,423.9,32.3,291.6
Nelore,M,Tarde,Multípara,Normal,444.5,32.7,285.6
Nelore,M,Noite,Multípara,Normal,442.8,34.1,288.1
Nelore,M,Tarde,Multípara,Normal,449.7,35.6,264.6
Nelore,F,Tarde,Multípara,Normal,487.7,32.8,252.8
Nelore,M,Manhã,Primípara,Normal,520.4,32.1,315.5
Nelore,F,Manhã,Multípara,Normal,416.4,25.3,226.1
Nelore,M,Manhã,Multípara,Normal,434.3,30.5,289.2
Nelore,M,Noite,Multípara,Normal,417.0,34.5,273.9
Nelore,M,Manhã,Multípara,Normal,457.5,32.8,279.7
Nelore,M,Tarde,Primípara,Normal,428.5,33.0,285.4
Nelore,F,Tarde,Primípara,Normal,459.6,34.2,263.1
Nelore,M,Manhã,Primípara,Normal,494.1,27.0,278.6
Nelore,M,Tarde,Primípara,Distocia,349.0,33.9,249.8
